  S0     S1     E      O      M     CCS    YGC     YGCT     FGC    FGCT     CGC    CGCT       GCT
     -      -  84.28 100.00  99.30  98.08     27     0.001     -         -    75     0.002     0.003
     -      -  84.28 100.00  99.30  98.08     27     0.001     -         -    75     0.002     0.003
     -      -  84.28 100.00  99.30  98.08     27     0.001     -         -    75     0.002     0.003
     -      -  84.28 100.00  99.30  98.08     27     0.001     -         -    75     0.002     0.003
     -      -  84.28 100.00  99.30  98.08     27     0.001     -         -    75     0.002     0.003
     -      -  84.28 100.00  99.30  98.08     27     0.001     -         -    75     0.002     0.003
     -      -  84.28 100.00  99.30  98.08     27     0.001     -         -    75     0.002     0.003
     -      -  84.28 100.00  99.30  98.08     27     0.001     -         -    75     0.002     0.003
     -      -  84.28 100.00  99.30  98.08     27     0.001     -         -    75     0.002     0.003
     -      -  84.28 100.00  99.30  98.08     27     0.001     -         -    75     0.002     0.003
     -      -  84.28 100.00  99.30  98.08     27     0.001     -         -    75     0.002     0.003
     -      -  84.28 100.00  99.30  98.08     27     0.001     -         -    75     0.002     0.003
     -      -  84.28 100.00  99.30  98.08     27     0.001     -         -    75     0.002     0.003
     -      -  84.28 100.00  99.30  98.08     27     0.001     -         -    75     0.002     0.003
     -      -  84.28 100.00  99.30  98.08     27     0.001     -         -    75     0.002     0.003
     -      -  73.01 100.00  99.31  98.10     30     0.001     -         -    75     0.002     0.003
     -      -  73.01 100.00  99.31  98.10     30     0.001     -         -    75     0.002     0.003
     -      -  73.01 100.00  99.31  98.10     30     0.001     -         -    75     0.002     0.003
     -      -  73.01 100.00  99.31  98.10     30     0.001     -         -    75     0.002     0.003
     -      -  73.01 100.00  99.31  98.10     30     0.001     -         -    75     0.002     0.003
     -      -  73.01 100.00  99.31  98.10     30     0.001     -         -    75     0.002     0.003
     -      -  73.01 100.00  99.31  98.10     30     0.001     -         -    75     0.002     0.003
     -      -  73.01 100.00  99.31  98.10     30     0.001     -         -    75     0.002     0.003
     -      -  73.01 100.00  99.31  98.10     30     0.001     -         -    75     0.002     0.003
     -      -  73.01 100.00  99.31  98.10     30     0.001     -         -    75     0.002     0.003
     -      -   6.40 100.00  99.32  98.12     30     0.001     -         -    80     0.003     0.003
     -      -   6.40 100.00  99.32  98.12     30     0.001     -         -    80     0.003     0.003
     -      -   6.40 100.00  99.32  98.12     30     0.001     -         -    80     0.003     0.003
     -      -   6.40 100.00  99.32  98.12     30     0.001     -         -    80     0.003     0.003
     -      -   6.40 100.00  99.32  98.12     30     0.001     -         -    80     0.003     0.003
     -      -   6.40 100.00  99.32  98.12     30     0.001     -         -    80     0.003     0.003
     -      -   6.40 100.00  99.32  98.12     30     0.001     -         -    80     0.003     0.003
     -      -   6.40 100.00  99.32  98.12     30     0.001     -         -    80     0.003     0.003
     -      -   6.40 100.00  99.32  98.12     30     0.001     -         -    80     0.003     0.003
